window_title,timestamp,category,app_name
Bing - Google Chrome,2023-10-16 20:09:13.341698,Browsers,unknown
G9WqV5GlmjaVtGsQ3Ca5VZ3Z - Google Chrome,2023-10-16 20:09:43.344317,Browsers,unknown
Zoom Meeting,2023-10-16 20:10:13.360035,Other,unknown
Zoom Meeting,2023-10-16 20:10:43.362621,Other,unknown
Zoom Meeting,2023-10-16 20:11:13.366619,Other,unknown
Code Rewrite - matthew.c.wise@gmail.com - Gmail - Google Chrome,2023-10-16 20:11:43.370570,Productivity,Gmail
Code Rewrite - matthew.c.wise@gmail.com - Gmail - Google Chrome,2023-10-16 20:12:13.374477,Productivity,Gmail
Code Rewrite - matthew.c.wise@gmail.com - Gmail - Google Chrome,2023-10-16 20:12:43.378009,Productivity,Gmail
Code Rewrite - matthew.c.wise@gmail.com - Gmail - Google Chrome,2023-10-16 20:13:13.380226,Productivity,Gmail
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:13:43.382821,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:14:13.386600,School,Overleaf
Task Switching,2023-10-16 20:14:43.392644,Other,unknown
Mail - Matt Wise - Outlook - Google Chrome,2023-10-16 20:15:13.414197,Browsers,unknown
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:15:43.433245,School,Overleaf
Bing - Google Chrome,2023-10-16 20:16:13.454748,Browsers,unknown
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:16:43.463696,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:17:13.469848,School,Overleaf
Left-Justify Text Alignment - Google Chrome,2023-10-16 20:17:43.480358,Browsers,unknown
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:18:13.495362,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:18:43.514698,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:19:13.537635,School,Overleaf
Left-Justify Text Alignment - Google Chrome,2023-10-16 20:19:43.565117,Browsers,unknown
Left-Justify Text Alignment - Google Chrome,2023-10-16 20:20:13.602096,Browsers,unknown
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:20:43.619269,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:21:13.626198,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:21:43.641356,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:22:13.658248,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:22:43.676399,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:23:13.687834,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:23:43.712208,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:24:13.728838,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:24:43.751719,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:25:13.798046,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:25:43.819040,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:26:13.828086,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:26:43.853007,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:27:13.871297,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:27:43.882225,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:28:13.900152,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:28:43.904643,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:29:13.919632,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:29:43.936196,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:30:14.141820,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:30:44.151473,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:31:14.167718,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:31:44.188467,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:32:14.206766,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:32:44.219338,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:33:14.227420,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:33:44.237646,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:34:14.245481,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:34:44.258051,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:35:14.297872,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:35:44.319119,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:36:14.336104,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:36:44.358464,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:37:14.374188,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:37:44.392923,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:38:14.408016,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:38:44.425312,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:39:14.438316,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:39:44.464187,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:40:14.505998,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:40:44.526823,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:41:14.551560,School,Overleaf
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-16 20:41:44.579768,School,Overleaf
Home,2023-10-16 20:42:14.603491,Other,unknown
"Inbox (4,271) - matthew.c.wise@gmail.com - Gmail - Google Chrome",2023-10-16 20:42:44.622477,Productivity,Gmail
Workday facebook - Sign In to Workday - Google Chrome,2023-10-16 20:43:14.644772,Browsers,unknown
Workday facebook - Sign In to Workday - Google Chrome,2023-10-16 20:43:44.654659,Browsers,unknown
Search results - matthew.c.wise@gmail.com - Gmail - Google Chrome,2023-10-16 20:44:14.667727,Productivity,Gmail
Search results - matthew.c.wise@gmail.com - Gmail - Google Chrome,2023-10-16 20:44:44.687565,Productivity,Gmail
A Message From Meta’s Leadership Team for Matt Wise - matthew.c.wise@gmail.com - Gmail - Google Chrome,2023-10-16 20:45:14.715964,Productivity,Gmail
"Inbox (4,271) - matthew.c.wise@gmail.com - Gmail - Google Chrome",2023-10-16 20:45:44.731452,Productivity,Gmail
My Tax Documents - Workday - Google Chrome,2023-10-16 20:46:14.736269,Browsers,unknown
My Tax Documents - Workday - Google Chrome,2023-10-16 20:46:44.762251,Browsers,unknown
My Tax Documents - Workday - Google Chrome,2023-10-16 20:47:14.778950,Browsers,unknown
